instance_uid,foliage_actor,component_index,component_name,mesh_name,mesh_path,instance_index,x_cm,y_cm,z_cm,x_m,y_m,z_m,pitch_deg,yaw_deg,roll_deg,scale_x,scale_y,scale_z,ndvi_class,NDVI
InstancedFoliageActor|13|240,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,240,28047.30469,19421.92578,101.0469589,280.4730469,194.2192578,1.010469589,-0.864264786,-130.2868958,1.853647232,0.600988805,0.600988805,0.600988805,SCATTER,
InstancedFoliageActor|13|241,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,241,28145.70313,19420.56445,99.53314209,281.4570313,194.2056445,0.995331421,-1.442913413,-20.13532448,-1.449538827,0.755839705,0.755839705,0.755839705,SCATTER,
InstancedFoliageActor|13|242,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,242,27813.38672,19429.45898,104.8364334,278.1338672,194.2945898,1.048364334,-0.766415477,-132.7474365,1.902310014,0.830097377,0.830097377,0.830097377,SCATTER,
InstancedFoliageActor|13|243,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,243,27918.2832,19489.39063,105.1701126,279.182832,194.8939063,1.051701126,-2.0154531,-75.34683228,0.37941286,0.697305262,0.697305262,0.697305262,SCATTER,
InstancedFoliageActor|13|244,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,244,27710.69922,19366.61914,104.3747253,277.1069922,193.6661914,1.043747253,-1.983582616,-49.96324921,-0.52100718,0.773772418,0.773772418,0.773772418,SCATTER,
InstancedFoliageActor|13|245,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,245,27766.56055,19458.05078,106.4789734,277.6656055,194.5805078,1.064789734,-2.049794436,-62.85847092,-0.065292828,0.894235015,0.894235015,0.894235015,SCATTER,
InstancedFoliageActor|13|246,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,246,27629.55664,19422.92188,107.439743,276.2955664,194.2292188,1.07439743,0.415924311,-166.3791809,2.008244991,0.810968399,0.810968399,0.810968399,SCATTER,
InstancedFoliageActor|13|247,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,247,27476.76172,19296.12109,105.65168,274.7676172,192.9612109,1.0565168,-0.4316338,-142.9425659,2.026364088,0.830207229,0.830207229,0.830207229,SCATTER,
InstancedFoliageActor|13|248,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,248,27391.74805,19391.17383,110.0535736,273.9174805,193.9117383,1.100535736,-1.783328295,-94.2861557,1.012924552,0.901278734,0.901278734,0.901278734,SCATTER,
InstancedFoliageActor|13|249,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,249,28147.91797,19624.44727,104.5313263,281.4791797,196.2444727,1.045313263,-0.692635715,-14.65336609,-0.24859859,0.971141696,0.971141696,0.971141696,SCATTER,
InstancedFoliageActor|13|250,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,250,28187.1875,19504.30078,101.6296539,281.871875,195.0430078,1.016296539,0.615031183,-172.7698212,1.950539947,0.940354645,0.940354645,0.940354645,SCATTER,
InstancedFoliageActor|13|251,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,251,28152.14063,19641.95508,104.6136246,281.5214063,196.4195508,1.046136246,0.594451845,109.4813766,-0.433799535,0.833246887,0.833246887,0.833246887,SCATTER,
InstancedFoliageActor|13|252,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,252,28018.04883,19665.00195,106.2020645,280.1804883,196.6500195,1.062020645,0.733753622,141.2238617,-0.056180604,0.947874427,0.947874427,0.947874427,SCATTER,
InstancedFoliageActor|13|253,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,253,27837.10352,19501.49414,106.8050385,278.3710352,195.0149414,1.068050385,0.818802953,-178.2060242,1.880360603,0.915756702,0.915756702,0.915756702,SCATTER,
InstancedFoliageActor|13|254,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,254,28861.53125,20147.49609,93.24799347,288.6153125,201.4749609,0.932479935,-0.839088619,153.2072296,-1.999340177,0.818793297,0.818793297,0.818793297,SCATTER,
InstancedFoliageActor|13|255,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,255,29043.2207,20255.43164,88.73056793,290.432207,202.5543164,0.887305679,-0.182038173,-57.69447708,0.48806268,0.847383022,0.847383022,0.847383022,SCATTER,
InstancedFoliageActor|13|256,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,256,29085.60352,20094.82227,94.69687653,290.8560352,200.9482227,0.946968765,-0.316019118,4.845820904,2.168854952,0.988122225,0.988122225,0.988122225,SCATTER,
InstancedFoliageActor|13|257,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,257,28899.71484,20151.54688,92.99835205,288.9971484,201.5154688,0.929983521,1.233046055,-149.0895538,-1.780664206,0.674904644,0.674904644,0.674904644,SCATTER,
InstancedFoliageActor|13|258,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,258,28678,19982.62109,98.94382477,286.78,199.8262109,0.989438248,0.652890861,-153.4690094,-0.342834592,0.652345359,0.652345359,0.652345359,SCATTER,
InstancedFoliageActor|13|259,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,259,28726.57813,20190.58789,91.98565674,287.2657813,201.9058789,0.919856567,1.606474042,-135.8489838,-1.424110651,0.68111819,0.68111819,0.68111819,SCATTER,
InstancedFoliageActor|13|260,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,260,28506.46484,19936.95898,100.7111282,285.0646484,199.3695898,1.007111282,-0.218627498,-18.51926994,0.704274356,0.869747043,0.869747043,0.869747043,SCATTER,
InstancedFoliageActor|13|261,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,261,28370.98633,20021.49219,99.3135376,283.7098633,200.2149219,0.993135376,-0.832564831,153.3939209,-2.00206399,0.643897831,0.643897831,0.643897831,SCATTER,
InstancedFoliageActor|13|262,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,262,28344.52148,20195.89258,87.96387604,283.4452148,201.9589258,0.87963876,0.295015528,162.495077,-0.561671019,0.824677289,0.824677289,0.824677289,SCATTER,
InstancedFoliageActor|13|263,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,263,28952.65234,19923.70117,97.50900269,289.5265234,199.2370117,0.975090027,-0.573449016,18.06647682,0.438257247,0.879818141,0.879818141,0.879818141,SCATTER,
InstancedFoliageActor|13|264,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,264,28831.3125,20017.64453,97.42471313,288.313125,200.1764453,0.974247131,-0.56786871,14.59385109,0.470461935,0.924863458,0.924863458,0.924863458,SCATTER,
InstancedFoliageActor|13|265,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,265,32794.5,20683.75195,64.89656067,327.945,206.8375195,0.648965607,0.108873203,-28.94329453,0.755656064,0.845515311,0.845515311,0.845515311,SCATTER,
InstancedFoliageActor|13|266,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,266,32835.88672,20905.89258,58.223629,328.3588672,209.0589258,0.58223629,-2.272041798,94.55943298,-0.174702555,0.947288454,0.947288454,0.947288454,SCATTER,
InstancedFoliageActor|13|267,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,267,32444.39844,20838.90039,60.88809967,324.4439844,208.3890039,0.608880997,0.471733779,-168.6071777,-2.234651327,0.741532683,0.741532683,0.741532683,SCATTER,
InstancedFoliageActor|13|268,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,268,32420.66602,20690.01563,66.67598724,324.2066602,206.9001563,0.666759872,0.227786794,-40.0360527,0.75027281,0.868294358,0.868294358,0.868294358,SCATTER,
InstancedFoliageActor|13|269,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,269,32472.89063,20633.33203,67.10830688,324.7289063,206.3333203,0.671083069,0.64819181,-78.9058075,0.441195041,0.989147604,0.989147604,0.989147604,SCATTER,
InstancedFoliageActor|13|270,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,270,34126.94922,20623.01172,55.82544327,341.2694922,206.2301172,0.558254433,1.051480293,56.03437042,-1.456022143,0.716165662,0.716165662,0.716165662,SCATTER,
InstancedFoliageActor|13|271,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,271,34029.21484,20654.38281,57.35958481,340.2921484,206.5438281,0.573595848,-0.180351123,36.78841782,-0.43124339,0.901156664,0.901156664,0.901156664,SCATTER,
InstancedFoliageActor|13|272,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,272,34114.69922,20513.82031,52.76068115,341.1469922,205.1382031,0.527606812,0.386547863,34.29718018,-1.763909817,0.975621819,0.975621819,0.975621819,SCATTER,
InstancedFoliageActor|13|273,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,273,33838.64453,20631.06836,58.60242462,338.3864453,206.3106836,0.586024246,0.381513745,114.1876831,-0.2700831,0.941331267,0.941331267,0.941331267,SCATTER,
InstancedFoliageActor|13|274,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,274,33804.94531,20647.49414,58.90732574,338.0494531,206.4749414,0.589073257,0.000744491,59.57415009,-0.467436939,0.882418275,0.882418275,0.882418275,SCATTER,
InstancedFoliageActor|13|275,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,275,33740.12891,20398.0918,53.77692795,337.4012891,203.980918,0.537769279,0.250865996,169.3857574,-0.313156396,0.952916026,0.952916026,0.952916026,SCATTER,
InstancedFoliageActor|13|276,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,276,33603.42969,20516.94141,58.87453461,336.0342969,205.1694141,0.588745346,-0.596432567,-138.7786102,1.704439759,0.836579502,0.836579502,0.836579502,SCATTER,
InstancedFoliageActor|13|277,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,277,33526.01172,20602.46875,60.6853714,335.2601172,206.0246875,0.606853714,0.43525365,173.7106628,0.207764521,0.763640285,0.763640285,0.763640285,SCATTER,
InstancedFoliageActor|13|278,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,278,35175.69922,21333.16797,45.58374786,351.7569922,213.3316797,0.455837479,-2.286569595,107.1196747,-0.451441109,0.939085066,0.939085066,0.939085066,SCATTER,
InstancedFoliageActor|13|279,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,279,35350.35547,21458.81055,36.37992859,353.5035547,214.5881055,0.363799286,-2.507041454,168.5972595,-6.53697443,0.873201728,0.873201728,0.873201728,SCATTER,
InstancedFoliageActor|13|280,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,280,35141.96094,21187.67773,50.56665802,351.4196094,211.8767773,0.50566658,0.470156044,-43.37110901,0.601676106,0.671864986,0.671864986,0.671864986,SCATTER,
InstancedFoliageActor|13|281,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,281,34958.03516,21347.22266,44.13026047,349.5803516,213.4722266,0.441302605,-1.722430468,137.6714935,-1.543877244,0.912363052,0.912363052,0.912363052,SCATTER,
InstancedFoliageActor|13|282,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,282,35068.83984,21272.78711,47.57737732,350.6883984,212.7278711,0.475773773,-1.218539596,154.4403839,-1.986924529,0.644141972,0.644141972,0.644141972,SCATTER,
InstancedFoliageActor|13|283,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,283,34740.26172,21177.71289,50.07411194,347.4026172,211.7771289,0.500741119,1.676688552,-42.64136124,1.608463764,0.842854083,0.842854083,0.842854083,SCATTER,
InstancedFoliageActor|13|284,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,284,34680.90625,21166.375,50.38467407,346.8090625,211.66375,0.503846741,-2.243083477,78.42922974,0.605377495,0.711307108,0.711307108,0.711307108,SCATTER,
InstancedFoliageActor|13|285,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,285,34738.87891,20948.13477,54.22110748,347.3887891,209.4813477,0.542211075,-0.124937803,-108.2973862,0.410229534,0.910385489,0.910385489,0.910385489,SCATTER,
InstancedFoliageActor|13|286,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,286,35013.79297,21047.11914,52.56728363,350.1379297,210.4711914,0.525672836,-0.279518664,16.64606094,0.69020927,0.662794888,0.662794888,0.662794888,SCATTER,
InstancedFoliageActor|13|287,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,287,34805.35156,21002.19727,53.40353012,348.0535156,210.0219727,0.534035301,0.051964078,178.6016083,-0.742843986,0.880697012,0.880697012,0.880697012,SCATTER,
InstancedFoliageActor|13|288,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,288,34257.07031,21086.35547,52.56419754,342.5707031,210.8635547,0.525641975,-0.498808652,171.1453857,-2.269153357,0.883053064,0.883053064,0.883053064,SCATTER,
InstancedFoliageActor|13|289,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,289,34309.47656,21099.02148,52.18249893,343.0947656,210.9902148,0.521824989,-2.312671185,88.05012512,0.222087085,0.663551748,0.663551748,0.663551748,SCATTER,
InstancedFoliageActor|13|290,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,290,35146.10547,20989.10938,52.4100914,351.4610547,209.8910938,0.524100914,-0.131194264,26.40694046,-0.338796049,0.743937492,0.743937492,0.743937492,SCATTER,
InstancedFoliageActor|13|291,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,291,35096.80078,21033.74805,52.63875961,350.9680078,210.3374805,0.526387596,-0.345696062,146.9400635,-0.659554064,0.649220288,0.649220288,0.649220288,SCATTER,
InstancedFoliageActor|13|292,InstancedFoliageActor,13,FoliageInstancedStaticMeshComponent_161,SM_Scatter_02_F,/Game/RuralAustralia/Scatter/SM_Scatter_02_F.SM_Scatter_02_F,292,34678.25,20787.46289,53.93383026,346.7825,207.8746289,0.539338303,0.401642472,159.4449463,0.095510006,0.717545092,0.717545092,0.717545092,SCATTER,
InstancedFoliageActor|14|0,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,0,-37269.50781,239.5325775,119.9080048,-372.6950781,2.395325775,1.199080048,0.083376125,-134.7405853,-0.104943149,0.606653035,0.606653035,0.606653035,SCATTER,
InstancedFoliageActor|14|1,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,1,-37415.66406,271.8249817,119.6477966,-374.1566406,2.718249817,1.196477966,0.807738066,-31.0150528,1.519624591,0.63462019,0.63462019,0.63462019,SCATTER,
InstancedFoliageActor|14|2,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,2,-37366.06641,273.4831543,119.51931,-373.6606641,2.734831543,1.1951931,-1.61748445,67.0002594,0.587689519,0.831623316,0.831623316,0.831623316,SCATTER,
InstancedFoliageActor|14|3,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,3,-37441.25391,241.7657013,119.8469238,-374.4125391,2.417657013,1.198469238,0.027033888,-153.4411621,-0.10764908,0.602343857,0.602343857,0.602343857,SCATTER,
InstancedFoliageActor|14|4,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,4,-37634.69922,233.1368103,119.8318939,-376.3469922,2.331368103,1.198318939,0.106885627,-92.37384033,-0.011055241,0.734354734,0.734354734,0.734354734,SCATTER,
InstancedFoliageActor|14|5,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,5,-37512.04688,374.8339233,116.7591019,-375.1204688,3.748339233,1.167591019,-1.492778659,115.145607,-0.804403365,0.949131727,0.949131727,0.949131727,SCATTER,
InstancedFoliageActor|14|6,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,6,-37929.97656,365.9669189,117.7174301,-379.2997656,3.659669189,1.177174301,0.323737264,-14.57336426,1.638806701,0.994164884,0.994164884,0.994164884,SCATTER,
InstancedFoliageActor|14|7,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,7,-37684.87109,393.2241211,116.4997864,-376.8487109,3.932241211,1.164997864,1.482943296,-120.8177719,-0.769083679,0.662782669,0.662782669,0.662782669,SCATTER,
InstancedFoliageActor|14|8,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,8,-37485.73438,250.0332184,119.8174744,-374.8573438,2.500332184,1.198174744,-0.102869421,76.74360657,0.031035345,0.932407618,0.932407618,0.932407618,SCATTER,
InstancedFoliageActor|14|9,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,9,-37713.32813,109.6929474,120.026329,-377.1332813,1.096929474,1.20026329,0.06938789,-45.08481598,0.047320981,0.855952621,0.855952621,0.855952621,SCATTER,
InstancedFoliageActor|14|10,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,10,-37825.65234,146.9674225,119.9422684,-378.2565234,1.469674225,1.199422684,-0.079086721,80.95406342,0.028264189,0.962193668,0.962193668,0.962193668,SCATTER,
InstancedFoliageActor|14|11,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,11,-37774.04688,338.3988647,118.2659225,-377.7404688,3.383988647,1.182659225,-1.071321964,35.99723816,1.314457893,0.642066717,0.642066717,0.642066717,SCATTER,
InstancedFoliageActor|14|12,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,12,-37803.40625,356.9493408,117.7657776,-378.0340625,3.569493408,1.177657776,-1.400721431,121.1349945,-0.955759346,0.811420023,0.811420023,0.811420023,SCATTER,
InstancedFoliageActor|14|13,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,13,-38052.25391,480.2363586,114.2108154,-380.5225391,4.802363586,1.142108154,-13.05514622,15.9832468,32.38393402,0.811017156,0.811017156,0.811017156,SCATTER,
InstancedFoliageActor|14|14,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,14,-34546.27734,229.6395874,116.0868683,-345.4627734,2.296395874,1.160868683,-1.418384194,48.07631683,1.130211353,0.830610037,0.830610037,0.830610037,SCATTER,
InstancedFoliageActor|14|15,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,15,-34646.55078,180.2452393,117.8346786,-346.4655078,1.802452393,1.178346786,-1.802099705,80.19020844,0.203426719,0.957042158,0.957042158,0.957042158,SCATTER,
InstancedFoliageActor|14|16,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,16,-35058.14453,-128.4845428,121.0575714,-350.5814453,-1.284845428,1.210575714,0.081204124,166.9141083,0.812848091,0.834357738,0.834357738,0.834357738,SCATTER,
InstancedFoliageActor|14|17,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,17,-34820.90625,-23.3201828,121.6366577,-348.2090625,-0.233201828,1.216366577,0.072447702,-156.6544189,-0.215245381,0.652626157,0.652626157,0.652626157,SCATTER,
InstancedFoliageActor|14|18,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,18,-34930.10156,194.7204285,117.8829041,-349.3010156,1.947204285,1.178829041,-1.547304034,118.3763046,-0.946378887,0.903524876,0.903524876,0.903524876,SCATTER,
InstancedFoliageActor|14|19,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,19,-35118.28516,104.6187439,121.0337906,-351.1828516,1.046187439,1.210337906,-0.190084085,127.922142,-0.124290265,0.798223853,0.798223853,0.798223853,SCATTER,
InstancedFoliageActor|14|20,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,20,-35204.64844,117.646698,120.7871246,-352.0464844,1.17646698,1.207871246,-0.48158285,12.3131609,1.748636484,0.807196259,0.807196259,0.807196259,SCATTER,
InstancedFoliageActor|14|21,InstancedFoliageActor,14,FoliageInstancedStaticMeshComponent_162,SM_Scatter_02_G,/Game/RuralAustralia/Scatter/SM_Scatter_02_G.SM_Scatter_02_G,21,-31229.81641,-680.8093262,118.6337738,-312.2981641,-6.808093262,1.186337738,-2.034584045,-86.35837555,-0.353196204,0.607531965,0.607531965,0.607531965,SCATTER,
